file,path,language,model,prompt_type,severity,type,rule,message,cwe,tags,software_quality,status,effort
p118_nr_ver1.js,javascript/gpt/p118_nr_ver1.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p118_nr_ver1.js,javascript/gpt/p118_nr_ver1.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p118_nr_ver1.js,javascript/gpt/p118_nr_ver1.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p118_nre.js,javascript/gpt/p118_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p118_nre.js,javascript/gpt/p118_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p118_nre.js,javascript/gpt/p118_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S2737,Add logic to this catch clause or eliminate it and rethrow the exception automatically.,none,"clumsy,error-handling,finding,unused",MAINTAINABILITY,OPEN,5min
p118_nre.js,javascript/gpt/p118_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p127_nc.js,javascript/gpt/p127_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:string_decoder` over `string_decoder`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p127_nc.js,javascript/gpt/p127_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:url` over `url`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p127_nc.js,javascript/gpt/p127_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,none,"es2021,readability","MAINTAINABILITY,RELIABILITY",OPEN,5min
p127_nc.js,javascript/gpt/p127_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,none,"es2021,readability","MAINTAINABILITY,RELIABILITY",OPEN,5min
p127_nc.js,javascript/gpt/p127_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,none,"es2021,readability","MAINTAINABILITY,RELIABILITY",OPEN,5min
p127_nc.js,javascript/gpt/p127_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,none,"es2021,readability","MAINTAINABILITY,RELIABILITY",OPEN,5min
p127_nc.js,javascript/gpt/p127_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,none,"es2021,readability","MAINTAINABILITY,RELIABILITY",OPEN,5min
p127_nr_ver1.js,javascript/gpt/p127_nr_ver1.js,javascript,gpt,NR,MAJOR,CODE_SMELL,javascript:S5869,Remove duplicates in this character class.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p127_nre.js,javascript/gpt/p127_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S6594,"Use the ""RegExp.exec()"" method instead.",none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p127_nre.js,javascript/gpt/p127_nre.js,javascript,gpt,NR,MAJOR,CODE_SMELL,javascript:S5869,Remove duplicates in this character class.,none,"regex,type-dependent",MAINTAINABILITY,OPEN,5min
p118_nre.py,python/gpt/p118_nre.py,python,gpt,NR,MINOR,CODE_SMELL,python:S2737,Add logic to this except clause or eliminate it and rethrow the exception automatically.,none,"clumsy,error-handling,finding,unused",MAINTAINABILITY,OPEN,5min
p124_fc.py,python/gpt/p124_fc.py,python,gpt,FC,MAJOR,CODE_SMELL,python:S5806,Rename this variable; it shadows a builtin.,none,"bad-practice,confusing,pitfall",MAINTAINABILITY,OPEN,5min
p127_fc.py,python/gpt/p127_fc.py,python,gpt,FC,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal b""Bad Request"" 4 times.",none,design,MAINTAINABILITY,OPEN,8min
p127_fc.py,python/gpt/p127_fc.py,python,gpt,FC,CRITICAL,CODE_SMELL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,none,brain-overload,MAINTAINABILITY,OPEN,8min
p127_nr_ver1.py,python/gpt/p127_nr_ver1.py,python,gpt,NR,MAJOR,CODE_SMELL,python:S5869,Remove duplicates in this character class.,none,regex,MAINTAINABILITY,OPEN,5min
p127_nr_ver1.py,python/gpt/p127_nr_ver1.py,python,gpt,NR,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Bad Request"" 3 times.",none,design,MAINTAINABILITY,OPEN,6min
p127_nre.py,python/gpt/p127_nre.py,python,gpt,NR,MAJOR,CODE_SMELL,python:S5869,Remove duplicates in this character class.,none,regex,MAINTAINABILITY,OPEN,5min
p127_nre.py,python/gpt/p127_nre.py,python,gpt,NR,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Bad Request"" 4 times.",none,design,MAINTAINABILITY,OPEN,8min
p127_nre.py,python/gpt/p127_nre.py,python,gpt,NR,CRITICAL,CODE_SMELL,python:S1192,"Define a constant instead of duplicating this literal ""Bad Request\n"" 4 times.",none,design,MAINTAINABILITY,OPEN,8min
p29_fc.c,c/gpt/p29_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5350,"Make the type of this variable a pointer-to-const. The current type of ""key_start"" is ""char *"".",none,"bad-practice,based-on-misra",MAINTAINABILITY,OPEN,2min
p29_nc.c,c/gpt/p29_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5350,"Make the type of this variable a pointer-to-const. The current type of ""key_start"" is ""char *"".",none,"bad-practice,based-on-misra",MAINTAINABILITY,OPEN,2min
p29_nre.c,c/gpt/p29_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5350,"Make the type of this variable a pointer-to-const. The current type of ""key_start"" is ""char *"".",none,"bad-practice,based-on-misra",MAINTAINABILITY,OPEN,2min
p34_fc.c,c/gpt/p34_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p34_nc.c,c/gpt/p34_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p34_nre.c,c/gpt/p34_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p35_fc.c,c/gpt/p35_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p35_nc.c,c/gpt/p35_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p35_nre.c,c/gpt/p35_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p36_fc.c,c/gpt/p36_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p36_nc.c,c/gpt/p36_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p36_nre.c,c/gpt/p36_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p37_fc.c,c/gpt/p37_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p37_nc.c,c/gpt/p37_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p37_nre.c,c/gpt/p37_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p49_fc.c,c/gpt/p49_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p49_fc.c,c/gpt/p49_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S886,Refactor this loop so that it is less error-prone.,none,based-on-misra,MAINTAINABILITY,OPEN,10min
p49_fc.c,c/gpt/p49_fc.c,c,gpt,FC,CRITICAL,CODE_SMELL,c:S3776,Refactor this function to reduce its Cognitive Complexity from 31 to the 25 allowed.,none,brain-overload,MAINTAINABILITY,OPEN,11min
p49_fc.c,c/gpt/p49_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p49_nc.c,c/gpt/p49_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p49_nc.c,c/gpt/p49_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S886,Refactor this loop so that it is less error-prone.,none,based-on-misra,MAINTAINABILITY,OPEN,10min
p49_nc.c,c/gpt/p49_nc.c,c,gpt,NC,CRITICAL,CODE_SMELL,c:S3776,Refactor this function to reduce its Cognitive Complexity from 31 to the 25 allowed.,none,brain-overload,MAINTAINABILITY,OPEN,11min
p49_nc.c,c/gpt/p49_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p49_nre.c,c/gpt/p49_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p49_nre.c,c/gpt/p49_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S886,Refactor this loop so that it is less error-prone.,none,based-on-misra,MAINTAINABILITY,OPEN,10min
p49_nre.c,c/gpt/p49_nre.c,c,gpt,NR,CRITICAL,CODE_SMELL,c:S3776,Refactor this function to reduce its Cognitive Complexity from 31 to the 25 allowed.,none,brain-overload,MAINTAINABILITY,OPEN,11min
p49_nre.c,c/gpt/p49_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p50_fc.c,c/gpt/p50_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p50_fc.c,c/gpt/p50_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S886,Refactor this loop so that it is less error-prone.,none,based-on-misra,MAINTAINABILITY,OPEN,10min
p50_fc.c,c/gpt/p50_fc.c,c,gpt,FC,CRITICAL,CODE_SMELL,c:S3776,Refactor this function to reduce its Cognitive Complexity from 31 to the 25 allowed.,none,brain-overload,MAINTAINABILITY,OPEN,11min
p50_fc.c,c/gpt/p50_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p50_nc.c,c/gpt/p50_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p50_nc.c,c/gpt/p50_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S886,Refactor this loop so that it is less error-prone.,none,based-on-misra,MAINTAINABILITY,OPEN,10min
p50_nc.c,c/gpt/p50_nc.c,c,gpt,NC,CRITICAL,CODE_SMELL,c:S3776,Refactor this function to reduce its Cognitive Complexity from 31 to the 25 allowed.,none,brain-overload,MAINTAINABILITY,OPEN,11min
p50_nc.c,c/gpt/p50_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p50_nre.c,c/gpt/p50_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p50_nre.c,c/gpt/p50_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S886,Refactor this loop so that it is less error-prone.,none,based-on-misra,MAINTAINABILITY,OPEN,10min
p50_nre.c,c/gpt/p50_nre.c,c,gpt,NR,CRITICAL,CODE_SMELL,c:S3776,Refactor this function to reduce its Cognitive Complexity from 31 to the 25 allowed.,none,brain-overload,MAINTAINABILITY,OPEN,11min
p50_nre.c,c/gpt/p50_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_fc.c,c/gpt/p55_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_fc.c,c/gpt/p55_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_fc.c,c/gpt/p55_fc.c,c,gpt,FC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_fc.c,c/gpt/p55_fc.c,c,gpt,FC,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_fc.c,c/gpt/p55_fc.c,c,gpt,FC,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_fc.c,c/gpt/p55_fc.c,c,gpt,FC,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_fc.c,c/gpt/p55_fc.c,c,gpt,FC,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_nc.c,c/gpt/p55_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_nc.c,c/gpt/p55_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_nc.c,c/gpt/p55_nc.c,c,gpt,NC,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_nc.c,c/gpt/p55_nc.c,c,gpt,NC,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_nc.c,c/gpt/p55_nc.c,c,gpt,NC,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_nc.c,c/gpt/p55_nc.c,c,gpt,NC,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_nc.c,c/gpt/p55_nc.c,c,gpt,NC,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_nre.c,c/gpt/p55_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_nre.c,c/gpt/p55_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_nre.c,c/gpt/p55_nre.c,c,gpt,NR,MINOR,CODE_SMELL,c:S5955,"Declare the variable ""index"" inside the loop.",none,"clumsy,cppcoreguidelines",MAINTAINABILITY,OPEN,5min
p55_nre.c,c/gpt/p55_nre.c,c,gpt,NR,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_nre.c,c/gpt/p55_nre.c,c,gpt,NR,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_nre.c,c/gpt/p55_nre.c,c,gpt,NR,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p55_nre.c,c/gpt/p55_nre.c,c,gpt,NR,MAJOR,CODE_SMELL,c:S3358,Extract this nested conditional operator into an independent statement.,none,confusing,MAINTAINABILITY,OPEN,5min
p28_fc.js,javascript/gpt/p28_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p28_fc.js,javascript/gpt/p28_fc.js,javascript,gpt,FC,MAJOR,CODE_SMELL,javascript:S6535,Unnecessary escape character: \[.,none,,MAINTAINABILITY,OPEN,5min
p28_nc.js,javascript/gpt/p28_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p28_nc.js,javascript/gpt/p28_nc.js,javascript,gpt,NC,MAJOR,CODE_SMELL,javascript:S6535,Unnecessary escape character: \[.,none,,MAINTAINABILITY,OPEN,5min
p28_nre.js,javascript/gpt/p28_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p28_nre.js,javascript/gpt/p28_nre.js,javascript,gpt,NR,MAJOR,CODE_SMELL,javascript:S6535,Unnecessary escape character: \[.,none,,MAINTAINABILITY,OPEN,5min
p29_fc.js,javascript/gpt/p29_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p29_nc.js,javascript/gpt/p29_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p29_nre.js,javascript/gpt/p29_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p30_fc.js,javascript/gpt/p30_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p30_nc.js,javascript/gpt/p30_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p30_nre.js,javascript/gpt/p30_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p31_fc.js,javascript/gpt/p31_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p31_nc.js,javascript/gpt/p31_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p31_nre.js,javascript/gpt/p31_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p34_fc.js,javascript/gpt/p34_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p34_fc.js,javascript/gpt/p34_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p34_nc.js,javascript/gpt/p34_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p34_nc.js,javascript/gpt/p34_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p34_nre.js,javascript/gpt/p34_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p34_nre.js,javascript/gpt/p34_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p35_fc.js,javascript/gpt/p35_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p35_fc.js,javascript/gpt/p35_fc.js,javascript,gpt,FC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p35_nc.js,javascript/gpt/p35_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p35_nc.js,javascript/gpt/p35_nc.js,javascript,gpt,NC,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:http` over `http`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p35_nre.js,javascript/gpt/p35_nre.js,javascript,gpt,NR,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
